-13.302,54.87,121.09,7.22
-13.289,54.822,120.98,7.23
-13.275,54.775,120.86,7.24
-13.262,54.727,120.75,7.25
-13.248,54.68,120.63,7.26
-13.235,54.632,120.52,7.27
-13.221,54.585,120.41,7.28
-13.208,54.537,120.29,7.29
-13.195,54.49,120.18,7.3
-13.181,54.442,120.07,7.31
-13.168,54.395,119.95,7.32
-13.154,54.347,119.84,7.33
-13.141,54.3,119.73,7.34
-13.127,54.252,119.61,7.35
-13.114,54.205,119.5,7.36
-13.1,54.157,119.38,7.37
-13.087,54.11,119.27,7.38
-13.073,54.062,119.16,7.39
-13.06,54.015,119.04,7.4
-13.046,53.967,118.93,7.41
-13.033,53.92,118.82,7.42
-13.02,53.872,118.7,7.43
-13.006,53.825,118.59,7.44
-12.993,53.777,118.48,7.45
-12.979,53.73,118.36,7.46
-12.966,53.682,118.25,7.47
-12.952,53.635,118.13,7.48
-12.939,53.587,118.02,7.49
-12.925,53.54,117.91,7.5
-12.912,53.492,117.79,7.51
-12.898,53.445,117.68,7.52
-12.885,53.397,117.57,7.53
-12.871,53.35,117.45,7.54
-12.858,53.302,117.34,7.55
-12.845,53.255,117.23,7.56
-12.831,53.207,117.11,7.57
-12.818,53.16,117,7.58
-12.804,53.112,116.88,7.59
-12.791,53.065,116.77,7.6
-12.791,53.065,116.77,7.6
-12.76,53.018,116.66,7.61
-12.73,52.971,116.55,7.62
-12.7,52.925,116.44,7.63
-12.669,52.878,116.34,7.64
-12.639,52.831,116.23,7.65
-12.609,52.784,116.12,7.66
-12.578,52.738,116.01,7.67
-12.548,52.691,115.9,7.68
-12.518,52.644,115.79,7.69
-12.487,52.598,115.68,7.7
-12.457,52.551,115.58,7.71
-12.427,52.504,115.47,7.72
-12.397,52.458,115.36,7.73
-12.366,52.411,115.25,7.74
-12.336,52.364,115.14,7.75
-12.306,52.318,115.03,7.76
-12.275,52.271,114.92,7.77
-12.245,52.224,114.81,7.78
-12.215,52.178,114.71,7.79
-12.184,52.131,114.6,7.8
-12.154,52.084,114.49,7.81
-12.124,52.038,114.38,7.82
-12.093,51.991,114.27,7.83
-12.063,51.944,114.16,7.84
-12.033,51.897,114.05,7.85
-12.002,51.851,113.95,7.86
-11.972,51.804,113.84,7.87
-11.942,51.757,113.73,7.88
-11.911,51.711,113.62,7.89
-11.881,51.664,113.51,7.9
-11.851,51.617,113.4,7.91
-11.82,51.571,113.29,7.92
-11.79,51.524,113.18,7.93
-11.76,51.477,113.08,7.94
-11.729,51.431,112.97,7.95
-11.699,51.384,112.86,7.96
-11.669,51.337,112.75,7.97
-11.638,51.291,112.64,7.98
-11.608,51.244,112.53,7.99
-11.578,51.197,112.42,8
-11.578,51.197,112.42,8
-11.534,51.154,112.33,8.01
-11.491,51.111,112.23,8.02
-11.447,51.068,112.13,8.03
-11.404,51.025,112.03,8.04
-11.36,50.982,111.93,8.05
-11.317,50.939,111.84,8.06
-11.273,50.896,111.74,8.07
-11.23,50.854,111.64,8.08
-11.186,50.811,111.54,8.09
-11.143,50.768,111.44,8.1
-11.099,50.725,111.35,8.11
-11.056,50.682,111.25,8.12
-11.012,50.639,111.15,8.13
-10.969,50.596,111.05,8.14
-10.925,50.553,110.95,8.15
-10.882,50.51,110.86,8.16
-10.838,50.467,110.76,8.17
-10.795,50.424,110.66,8.18
-10.751,50.381,110.56,8.19
